Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),BACK_SPACE:Zone People Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone People Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone People Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone People Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone People Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Lights Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Lights Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone Lights Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Electric Equipment Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Electric Equipment Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),BACK_SPACE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),CORE_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),POINT_OF_SALE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_ENTRY:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),BACK_SPACE:Zone Mean Air Temperature [C](TimeStep),CORE_RETAIL:Zone Mean Air Temperature [C](TimeStep),POINT_OF_SALE:Zone Mean Air Temperature [C](TimeStep),FRONT_RETAIL:Zone Mean Air Temperature [C](TimeStep),FRONT_ENTRY:Zone Mean Air Temperature [C](TimeStep),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),DISTRICT HEATING UTILITY:District Heating Water Rate [W](TimeStep),BACK_SPACE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),POINT_OF_SALE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_ENTRY_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),HW CIRCULATING PUMP:Pump Mass Flow Rate [kg/s](TimeStep),HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),Electricity:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep),Fans:Electricity [J](TimeStep) 
 01/22  04:10:00,-1.8333333333333335,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.101640315943694,20.791035157624027,18.432589768638707,17.999988355833874,17.999849344035933,18.0,18.0,18.0,18.0,18.0,17.572951287479786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55780539251563,42.55780539251563,0.0,0.0,42.55780539251563,42.55780539251563,0.0,0.0,42.55780539251563,42.55780539251563,14.330561508466298,0.00014029947865038558,42.55780539251563,18.121763076321898,11.211513616996955,0.00010967141647589998,42.55780539251563,18.101293592679443,0.00024997089512628556,41.37916666666666,7011929.822288846,10543.770772487871,0.0 
 01/22  04:20:00,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.962719102665663,20.675920962817944,18.294309105971436,18.000104260827424,17.99992374422219,18.0,18.0,18.0,18.0,18.0,541.9065589141654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.544778507768356,42.544778507768356,0.0,0.0,42.544778507768356,42.544778507768356,0.0,0.0,42.544778507768356,42.544778507768356,716.5181022092818,0.006983796270596971,42.544778507768356,17.999988355833846,79.44626758158716,0.0007743466678449909,42.544778507768356,17.99984934403592,0.007758142938441961,41.20833333333333,7075633.781323705,325143.9353484993,0.0 
 01/22  04:30:00,-1.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.838216091655244,20.58564008374039,18.164779206423457,17.999982156429795,18.000010090356138,18.0,18.0,18.0,18.0,18.0,473.9238769097145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.51983391832718,42.51983391832718,0.0,0.0,42.51983391832718,42.51983391832718,0.0,0.0,42.51983391832718,42.51983391832718,608.2055183946253,0.0059341483192126045,42.51983391832718,18.000104260827467,89.58399335625381,0.0008740479555503543,42.51983391832718,17.999923744221437,0.006808196274762959,41.037499999999994,7012938.0210315855,284354.3261458287,0.0 
 01/22  04:40:00,-1.3333333333333335,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.72514909142223,20.510369388719557,18.046312658233152,18.00007680640546,17.999945939142837,18.0,18.0,18.0,18.0,18.0,679.388371551357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.48815822806048,42.48815822806048,0.0,0.0,42.48815822806048,42.48815822806048,0.0,0.0,42.48815822806048,42.48815822806048,878.6887316268986,0.008584249582608776,42.48815822806048,17.999982156429773,122.97590860659358,0.0012014005168496317,42.48815822806048,18.000010090355914,0.009785650099458407,40.86666666666667,7075946.657477605,407633.0229308142,0.0 
 01/22  04:50:00,-1.1666666666666665,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.62350113867095,20.445593196823076,17.999951320672743,18.000035192475774,17.99989660784475,18.0,18.0,18.0,18.0,18.0,989.8221587010039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4384437204219,42.4384437204219,0.0,0.0,42.4384437204219,42.4384437204219,292.43694636553346,0.002868178748921473,42.4384437204219,18.04631265823323,1017.0358468608968,0.009956066707190323,42.4384437204219,18.00007680640544,145.6423216708559,0.0014257284141866995,42.4384437204219,17.99994593914322,0.014249973870298496,40.69583333333333,7014081.889455347,593893.2952206023,0.0 
 01/22  05:00:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.53203389594685,20.388841267674767,18.000052059208464,17.999809092783742,17.999651103455285,18.0,18.0,18.0,18.0,18.0,1192.675107130518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36958669912298,42.36958669912298,0.0,0.0,42.36958669912298,42.36958669912298,441.4265997864188,0.004333443979348747,42.36958669912298,17.999951320672707,1136.9736202372362,0.011161602968186229,42.36958669912298,18.00003519247576,164.86738977096357,0.0016184842370837358,42.36958669912298,17.999896607844374,0.01711353118461871,40.525000000000006,7077073.874017992,715605.0642783107,0.0 
 01/22  05:10:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.445062939666087,20.336850852441497,18.000073635262197,17.999928281959445,18.000166921074303,18.0,18.0,18.0,18.0,18.0,1389.6813268462138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.28884475093205,42.28884475093205,0.0,0.0,42.28884475093205,42.28884475093205,541.2485010706004,0.005331071370277956,42.28884475093205,18.000052059208436,1268.2746460594576,0.012491849876871366,42.28884475093205,17.999809092783753,184.5679201387076,0.001817886812494463,42.28884475093205,17.999651103455104,0.019640808059643782,40.525,7014910.216679391,833808.7961077283,0.0 
 01/22  05:20:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.36048090389718,20.288079443641955,17.999866256305857,17.99977460896663,17.999676530859535,18.0,18.0,18.0,18.0,18.0,1628.8022591948647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.200236756492664,42.200236756492664,0.0,0.0,42.200236756492664,42.200236756492664,706.4167361007568,0.006983391736504456,42.200236756492664,18.000073635262233,1383.4878887139287,0.013676601029919067,42.200236756492664,17.99992828195946,201.0358904250794,0.0019873790015935812,42.200236756492664,18.000166921073927,0.022647371768017104,40.525000000000006,7077924.820749778,977281.3555169188,0.0 
 01/22  05:30:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.27872298250714,20.242185530934798,17.999979025716762,17.99969840238553,18.00009978245375,18.0,18.0,18.0,18.0,18.0,1843.386229345796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10536548731377,42.10536548731377,0.0,0.0,42.10536548731377,42.10536548731377,831.4000495977141,0.008251209879143656,42.10536548731377,17.999866256305854,1491.167196249042,0.01479899685912215,42.10536548731377,17.999774608966614,215.99070282861558,0.0021435776856653177,42.10536548731377,17.999676530859205,0.025193784423931123,40.52500000000001,7015763.18107948,1106031.7376074777,0.0 
 01/22  05:40:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.200547655949443,20.199036060392476,18.000009056773298,17.9997983086329,17.999831789595696,18.0,18.0,18.0,18.0,18.0,2048.874190736372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.007035735197746,42.007035735197746,0.0,0.0,42.007035735197746,42.007035735197746,942.7157484843357,0.009394324597916708,42.007035735197746,17.99997902571679,1589.379226382248,0.015838252256532417,42.007035735197746,17.999698402385512,229.11275388640186,0.0022831594884528267,42.007035735197746,18.00009978245362,0.027515736342901952,40.525000000000006,7016119.7050415175,1229324.5144418231,0.0 
 01/22  05:50:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.126118400176573,20.1584266065759,18.000123254506587,17.999980612864015,17.999866724481535,18.0,18.0,18.0,18.0,18.0,2251.517302556345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.907203624704984,41.907203624704984,0.0,0.0,41.907203624704984,41.907203624704984,1046.797222279139,0.010475087604756683,41.907203624704984,18.000009056773287,1680.3878480258793,0.01681515233009806,41.907203624704984,17.999798308632904,242.1113554836156,0.0024227412912403356,41.907203624704984,17.99983178959554,0.02971298122609508,40.525,7079012.078112307,1350910.381533807,0.0 
 01/22  06:00:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.055128868421683,20.120074658196835,18.000100828086925,18.000361968900805,18.00011242578747,18.0,18.0,18.0,18.0,18.0,2449.7899205992107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.80741191598363,41.80741191598363,0.0,0.0,41.80741191598363,41.80741191598363,1141.7011133065694,0.011472714995685892,41.80741191598363,18.00012325450657,1766.4403504809263,0.0177504821877673,41.80741191598363,17.999980612864018,254.32950838098307,0.0025556763415141535,41.80741191598363,17.999866724481713,0.031778873524967347,40.525000000000006,7016774.079672462,1469873.9523595264,0.0 
 01/22  06:10:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.000000739160104,20.08575903328815,17.999934140204996,18.00032519942208,18.00027572818467,18.0,18.0,18.0,18.0,18.0,2602.387507809003,0.0,0.0,0.0,0.0,0.0,52.56130594906243,0.000531586696301085,41.70973722285907,18.05512886842208,0.0,0.0,41.70973722285907,41.70973722285907,1182.3340452316368,0.011929960883195112,41.70973722285907,18.00010082808694,1796.243301041656,0.018124614130834996,41.70973722285907,18.000361968900798,259.5414301753814,0.0026188204903942174,41.70973722285907,18.000112425787634,0.03320498220072541,40.525000000000006,7079548.493880839,1561432.504685402,0.0 
 01/22  06:20:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,17.999999340133748,20.05567613382515,17.99979646656103,17.999725421738866,17.999623792350338,18.0,18.0,18.0,18.0,18.0,3119.1193087258284,0.0,0.0,0.0,0.0,0.0,559.259394203503,0.005666890957242919,41.60979214952959,18.00000073916015,0.0,0.0,41.60979214952959,41.60979214952959,1218.3813127096319,0.012345638962748949,41.60979214952959,17.999934140205,1821.4938686618325,0.01845717585800628,41.60979214952959,18.000325199422072,263.69320278315263,0.0026719945105037448,41.60979214952959,18.000275728184725,0.03914170028850189,40.52500000000001,7017904.4485509535,1871471.585235497,0.0 
 01/22  06:30:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.000009597478254,20.028902327582923,17.99982007552841,18.000032602253164,17.999863097888262,18.0,18.0,18.0,18.0,18.0,3116.6469232863715,0.0,0.0,0.0,0.0,0.0,415.96623627916307,0.004232490750596762,41.51179405374796,17.99999934013371,0.0,0.0,41.51179405374796,41.51179405374796,1250.0988616257637,0.012719749234347402,41.51179405374796,17.999796466561026,1848.7065763606035,0.018810522693125768,41.51179405374796,17.999725421738866,267.83193869802966,0.002725168530613272,41.51179405374796,17.999623792350274,0.0384879312086832,40.525000000000006,7080359.323982448,1869988.153971823,0.0 
 01/22  06:40:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,17.999996685188645,20.004434170672543,17.999972973238258,17.99983143607191,17.999867331908742,18.0,18.0,18.0,18.0,18.0,3377.4331933838266,0.0,0.0,0.0,0.0,0.0,611.1449635721606,0.006242671321882575,41.420580943553624,18.000009597478343,0.0,0.0,41.420580943553624,41.420580943553624,1277.8034390282855,0.013052291697990472,41.420580943553624,17.999820075528394,1863.893521128206,0.019039158880556024,41.420580943553624,18.00003260225317,270.69443214979566,0.0027650490456954174,41.420580943553624,17.999863097888042,0.04109917094612449,40.525000000000006,7018204.257998541,2026459.916030296,0.0 
 01/22  06:50:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.000020882815086,19.981634169987334,18.00005154933756,18.00000528133456,18.000534268159665,18.0,18.0,18.0,18.0,18.0,3556.1816755046316,0.0,0.0,0.0,0.0,0.0,704.4438921220144,0.007222508082760585,41.33361500558897,17.999996685188588,0.0,0.0,41.33361500558897,41.33361500558897,1301.4304626711685,0.013343266353678157,41.33361500558897,17.99997297323827,1883.3431006672558,0.019309365283882694,41.33361500558897,17.99983143607191,273.57898780497214,0.0028049295607775627,41.33361500558897,17.999867331908973,0.04268006928109899,40.525000000000006,7081002.144438958,2133709.005302779,0.0 
 01/22  07:00:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,17.9999693692994,19.960191057571585,17.999816176075843,17.99995141089318,18.000457199186933,18.0,18.0,18.0,18.0,18.0,3711.5460614209596,0.0,0.0,0.0,0.0,0.0,783.4860291447959,0.00806092510495517,41.25254421447111,18.000020882815022,0.0,0.0,41.25254421447111,41.25254421447111,1321.1455717661795,0.013592673201410459,41.25254421447111,18.000051549337567,1894.9675821234562,0.019496431255416544,41.25254421447111,18.000005281334566,275.2047271368202,0.002831516570832327,41.25254421447111,18.000534268159708,0.0439815461326145,40.525000000000006,7018646.135675274,2226927.636852576,0.0 
 01/22  07:10:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.3481196741751,21.500240923509605,20.774854675117766,20.701737001987784,25.118454635862953,24.0,24.0,24.0,24.0,24.0,145592.18455456974,0.0,0.0,0.0,0.0,0.0,27392.433333912344,0.6620059995969197,40.61162034580789,30.71259568404188,70578.80323399995,1.8171066063215866,40.61162034580789,31.319440625741944,13844.514853041659,0.340523482770503,40.61162034580789,30.885169570298945,13888.716443106121,0.3405432086233951,40.61162034580789,30.854680985363036,2219.8532900915598,0.025082185285664006,40.61162034580789,31.744718017412012,3.1852614825980687,40.52500000000001,7540848.713563633,87355310.73274186,0.0 
 01/22  07:20:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,21.759778066020147,22.59613116472039,22.226881790333948,22.066990034657103,24.06618420040462,24.0,24.0,24.0,24.0,24.0,118398.83550332804,0.0,0.0,0.0,0.0,0.0,25246.46590009948,0.6620059995969197,40.52503762153937,31.40151852701192,66115.91080065056,1.817106606321587,40.52503762153937,31.8204280593934,12668.497755828119,0.3405234827705029,40.52503762153937,31.624796541973023,12766.748299896313,0.3405432086233952,40.52503762153937,31.556290257273012,1744.765146846579,0.02537730109727189,40.52503762153937,26.131822172285027,3.185556598409676,40.525,7526602.524553466,71039301.30199683,0.0 
 01/22  07:30:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.705368304512042,23.42703982814139,23.158750570652987,22.951338430992443,23.99992864214437,24.0,24.0,24.0,24.0,24.0,113267.0354798495,0.0,0.0,0.0,0.0,0.0,24087.701133737384,0.6620059995969197,40.52500001581414,31.820233094909867,63423.82028715394,1.8171066063215866,40.52500001581414,32.174822488894925,12074.41560240328,0.340523482770503,40.52500001581414,32.042130789521906,12205.187917510915,0.34054320862339515,40.52500001581414,31.95075351277619,1739.1985856758533,0.025204485531915923,40.52500001581414,24.016489065716993,3.1853837828443203,40.525000000000006,7502662.571592968,67960221.2879097,0.0 
 01/22  07:40:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.303156671125947,23.915564995125287,23.71276594824726,23.477854659271305,23.99984346823614,24.00000000000002,24.00000000000002,24.00000000000002,24.00000000000002,24.00000000000002,94588.77571522539,0.0,0.0,0.0,0.0,0.0,23203.732523701252,0.6620059995969203,40.525000000006926,32.13967994840074,50628.04714786503,1.0718089748224993,40.525000000006926,27.418866085282055,11640.630640276522,0.34052348277050326,40.525000000006926,32.34688598731866,11793.069838143165,0.34054320862339543,40.525000000006926,32.24026989153329,1598.9887593543324,0.023148423421014218,40.525000000006926,23.99976214239414,2.4380300892343323,40.525000000000034,7449950.41727606,56753265.42913519,0.0 
 01/22  07:50:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.710259680121258,24.000262100787808,23.993039883413424,23.82923296664262,24.000399980137367,24.0,24.0,24.0,24.0,24.0,85346.18953236344,0.0,0.0,0.0,0.0,0.0,22640.65126501289,0.6620059995969197,40.525000000000034,32.343165166314726,41145.503417596046,0.612208768731394,40.525000000000034,24.444768130010466,10611.257399928036,0.24741159295044357,40.525000000000034,28.935465626928966,11541.522948907954,0.34054320862339515,40.525000000000034,32.41698368323137,1494.8956970231511,0.021641826184577592,40.525000000000034,24.000029025881204,1.8838113960867302,40.525000000000006,7301915.8235527035,51207713.719418064,0.0 
 01/22  08:00:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,24.000450108031806,24.00056559066422,23.99905735637306,24.00097194216667,23.99814773791199,24.0,24.0,24.0,24.0,24.0,84030.3848390443,0.0,0.0,0.0,0.0,0.0,22122.985535292133,0.6413183121095161,40.525000000000006,32.27234266640247,41766.004774243265,0.6246303959230455,40.525000000000006,24.528552763220652,9760.230832808462,0.15463224559402722,40.525000000000006,25.424763669246097,10908.182774972023,0.22348148065910306,40.525000000000006,28.847911158616427,1410.3700768839408,0.020418823722058468,40.525000000000006,24.000585376748475,1.6644812580077502,40.52500000000001,7268059.275505236,50418230.90342658,0.0 
 01/22  08:10:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.970889940919903,23.918289527222488,23.83910839816234,23.766890317936127,23.999547946407912,24.0,24.0,24.0,24.0,24.0,116649.96372990677,4671.346409295895,38064.35008387312,3594.5467815378324,3594.82207464606,291.83634017021416,21914.049056954973,0.6620059995969197,40.525000000000006,32.60574326914992,60186.23602924208,1.8171066063215866,40.525000000000006,32.60107247173309,11274.558013581336,0.340523482770503,40.525000000000006,32.60406996389794,11273.840879244908,0.34054320862339515,40.525000000000006,32.6050325740183,5546.804429974907,0.08029277036538618,40.525000000000006,23.998148333318927,3.2404720676777905,40.525000000000006,8753082.062429702,69989978.23794407,1179428.5714285716 
 01/22  08:20:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.886354608810294,23.85661766241104,23.765488185951675,23.563654884715685,23.99922046413075,24.0,24.0,24.0,24.0,24.0,109936.83124602181,4666.000365333282,37942.33097424067,3571.854054048952,3561.4691224122466,291.89014500954215,21953.20964538302,0.6620059995969197,40.525000000000006,32.591591491325254,60484.257638026655,1.8171066063215866,40.525000000000006,32.56183589896055,11383.572636881501,0.340523482770503,40.525000000000006,32.52748184372219,11433.442633275872,0.34054320862339515,40.525000000000006,32.49291100812128,5502.257687333187,0.07965468212407184,40.525000000000006,23.99954844875592,3.2398339794364763,40.525000000000006,8690542.707057467,65962098.74761309,1179428.5714285716 
 01/22  08:30:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.886135644669427,23.846607826114514,23.79868763776773,23.540541358951373,24.002444401796325,24.0,24.0,24.0,24.0,24.0,110437.73056512127,4650.206268641598,37851.66697049355,3561.5169042267376,3532.4727409229204,291.9323711224267,22065.324916708854,0.6620059995969197,40.525000000000006,32.55107549107488,60706.804952675484,1.8171066063215866,40.525000000000006,32.53253603059811,11433.707730914908,0.340523482770503,40.525000000000006,32.492259480972926,11572.015520979401,0.34054320862339515,40.525000000000006,32.395562396544136,5472.981606909855,0.07922928996319561,40.525000000000006,23.999220911381506,3.2394085872755998,40.525000000000006,8752991.508915722,66262638.33907276,1179428.5714285716 
 01/22  08:40:00,-1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,4.459106791804433,19.96652676400763,19.96652676400763,2.5698596520225863,23.94343006268401,23.866504493301733,23.855842502206844,23.60057552457144,24.00586239563936,24.0,24.0,24.0,24.0,24.0,110505.08149149534,4650.1851428126565,37839.665057589824,3566.2823010413044,3529.141392504132,292.0073975860405,22065.70421512203,0.6620059995969197,40.525000000000006,32.55093842094678,60741.39098992844,1.8171066063215866,40.525000000000006,32.52798254344285,11411.031048893577,0.340523482770503,40.525000000000006,32.50819096241331,11587.761850875237,0.34054320862339515,40.525000000000006,32.384500468210256,5449.879368122637,0.07891024584253847,40.525000000000006,24.002444811196835,3.2390895431549427,40.525000000000006,3892490.9601093773,66303048.8948972,1179428.5714285716 
